,movieId,average_rating
3619,4975,3.4204545454545454
1318,1777,3.419642857142857
2940,3948,3.4175824175824174
1561,2099,3.4166666666666665
4834,7235,3.4166666666666665
1396,1916,3.4166666666666665
7204,73268,3.4166666666666665
8599,118696,3.4166666666666665
2239,2976,3.4166666666666665
8044,99112,3.4166666666666665
1902,2527,3.4166666666666665
8186,103372,3.4166666666666665
8184,103341,3.4166666666666665
8667,122890,3.4166666666666665
8931,136598,3.4166666666666665
6667,58103,3.4166666666666665
1637,2184,3.4166666666666665
2546,3412,3.4166666666666665
4500,6669,3.4166666666666665
1090,1416,3.4166666666666665
2620,3510,3.4166666666666665
6892,64034,3.4166666666666665
1696,2282,3.4166666666666665
449,514,3.4166666666666665
7358,79185,3.4166666666666665
1290,1721,3.414285714285714
2799,3745,3.413793103448276
1009,1321,3.4130434782608696
1235,1645,3.411764705882353
527,616,3.411111111111111
6913,64983,3.409090909090909
8161,102903,3.409090909090909
1558,2096,3.409090909090909
7984,97225,3.409090909090909
2447,3262,3.409090909090909
817,1078,3.409090909090909
6501,53972,3.40625
831,1093,3.4054054054054053
2887,3868,3.4047619047619047
1052,1370,3.4044117647058822
152,180,3.4027777777777777
3047,4085,3.402173913043478
4600,6863,3.4015151515151514
6059,41569,3.4
4495,6663,3.4
3231,4372,3.4
2029,2702,3.4
9574,175569,3.4
60,68,3.4
5131,8253,3.4
5597,27020,3.4
7123,71379,3.4
407,469,3.4
6668,58105,3.4
68,76,3.4
7107,71135,3.4
1534,2070,3.4
482,550,3.4
1972,2618,3.4
4878,7320,3.4
6597,55830,3.4
6991,68073,3.4
3131,4220,3.4
3165,4267,3.4
1543,2080,3.4
1541,2077,3.4
2082,2769,3.4
298,340,3.4
8218,104218,3.4
2556,3425,3.4
232,270,3.4
2633,3528,3.4
229,266,3.3970588235294117
196,230,3.3958333333333335
287,329,3.3935185185185186
7701,90405,3.392857142857143
2965,3980,3.392857142857143
5526,26614,3.388888888888889
7109,71156,3.388888888888889
9386,164909,3.388888888888889
1395,1914,3.388888888888889
7881,95105,3.388888888888889
1489,2015,3.388888888888889
436,500,3.388888888888889
6886,63859,3.388888888888889
6021,39444,3.388888888888889
5956,35957,3.388888888888889
8428,111921,3.388888888888889
6071,42002,3.388888888888889
6568,55267,3.388888888888889
703,921,3.388888888888889
1812,2413,3.388888888888889
577,708,3.3879310344827585
308,350,3.3859649122807016
786,1029,3.3857142857142857
2877,3852,3.3846153846153846
2597,3477,3.3846153846153846
1844,2454,3.3846153846153846
442,507,3.3846153846153846
1845,2455,3.383720930232558
415,477,3.3823529411764706
1348,1835,3.3823529411764706
1441,1965,3.380952380952381
2030,2706,3.378640776699029
4909,7373,3.3780487804878048
431,494,3.3780487804878048
6195,45517,3.3780487804878048
1477,2003,3.3780487804878048
6976,67267,3.375
2233,2970,3.375
4717,7048,3.375
1111,1447,3.375
5576,26865,3.375
6235,46967,3.375
3343,4535,3.375
5154,8364,3.375
2459,3274,3.375
7525,85020,3.375
3019,4042,3.375
3541,4850,3.375
836,1099,3.375
5403,25825,3.375
275,316,3.375
7578,86548,3.375
5814,32289,3.375
448,513,3.375
9166,149406,3.375
3443,4703,3.375
8202,103772,3.375
4202,6093,3.375
3035,4067,3.375
1040,1353,3.375
7254,74685,3.375
7159,72167,3.375
1256,1672,3.375
4790,7151,3.375
8147,102686,3.375
1741,2337,3.375
2626,3516,3.375
1954,2593,3.375
8140,102407,3.375
3030,4062,3.375
652,840,3.375
5885,33615,3.375
3368,4585,3.375
4067,5809,3.375
6048,40851,3.375
2147,2861,3.375
6822,61352,3.375
2020,2693,3.375
3223,4359,3.375
1836,2443,3.375
3236,4381,3.375
789,1032,3.375
4491,6658,3.375
3744,5222,3.375
6632,56788,3.375
8208,103980,3.375
7789,92420,3.375
7795,92507,3.375
1524,2057,3.375
2246,2985,3.3714285714285714
3442,4701,3.370967741935484
3197,4321,3.370967741935484
1570,2109,3.3703703703703702
1829,2431,3.3703703703703702
1180,1573,3.3701298701298703
1486,2012,3.3693181818181817
620,785,3.369047619047619
826,1088,3.369047619047619
1492,2018,3.3684210526315788
2917,3917,3.3666666666666667
4648,6957,3.3653846153846154
8303,107348,3.3636363636363638
1813,2414,3.3636363636363638
1439,1963,3.3636363636363638
1131,1480,3.3636363636363638
6917,65088,3.3636363636363638
5692,27808,3.3636363636363638
1622,2167,3.3620689655172415
2604,3489,3.358490566037736
4914,7380,3.357142857142857
7441,81782,3.357142857142857
4527,6721,3.357142857142857
7912,95558,3.357142857142857
8148,102716,3.357142857142857
2987,4006,3.357142857142857
6904,64575,3.357142857142857
2215,2946,3.357142857142857
1225,1627,3.357142857142857
6028,40148,3.357142857142857
6192,45499,3.355769230769231
1497,2023,3.3555555555555556
3281,4446,3.3548387096774195
5927,34319,3.3548387096774195
4345,6365,3.3541666666666665
876,1171,3.3529411764705883
4192,6059,3.3529411764705883
6647,57368,3.3518518518518516
988,1290,3.35
6837,62155,3.35
1272,1688,3.35
1525,2058,3.35
5935,34338,3.35
4851,7263,3.35
3803,5329,3.35
3498,4787,3.35
3574,4902,3.35
3097,4161,3.347826086956522
1032,1345,3.3472222222222223
8434,112183,3.3461538461538463
1154,1518,3.3461538461538463
6504,53996,3.3461538461538463
6293,48385,3.3461538461538463
1054,1372,3.3452380952380953
1208,1608,3.3448275862068964
3225,4366,3.3421052631578947
2899,3893,3.3421052631578947
3185,4299,3.341463414634146
1996,2657,3.3412698412698414
203,237,3.340909090909091
1566,2105,3.34
3229,4370,3.3392857142857144
1303,1747,3.338709677419355
645,832,3.3378378378378377
1643,2193,3.3375
244,282,3.3375
630,802,3.3369565217391304
2392,3176,3.336734693877551
6106,43460,3.3333333333333335
9206,152083,3.3333333333333335
5887,33639,3.3333333333333335
9035,141866,3.3333333333333335
272,313,3.3333333333333335
312,354,3.3333333333333335
8895,135532,3.3333333333333335
2939,3947,3.3333333333333335
2985,4003,3.3333333333333335
5311,8836,3.3333333333333335
5971,36537,3.3333333333333335
5911,33896,3.3333333333333335
2871,3844,3.3333333333333335
1383,1895,3.3333333333333335
6053,40962,3.3333333333333335
1387,1904,3.3333333333333335
9315,160567,3.3333333333333335
2817,3769,3.3333333333333335
5321,8869,3.3333333333333335
3020,4043,3.3333333333333335
1343,1827,3.3333333333333335
566,691,3.3333333333333335
3592,4936,3.3333333333333335
6492,53550,3.3333333333333335
1158,1529,3.3333333333333335
642,828,3.3333333333333335
4488,6650,3.3333333333333335
117,144,3.3333333333333335
119,146,3.3333333333333335
3804,5333,3.3333333333333335
2599,3479,3.3333333333333335
2600,3480,3.3333333333333335
1511,2041,3.3333333333333335
822,1083,3.3333333333333335
8059,99728,3.3333333333333335
3435,4688,3.3333333333333335
5420,25937,3.3333333333333335
129,156,3.3333333333333335
6895,64167,3.3333333333333335
600,747,3.3333333333333335
3900,5485,3.3333333333333335
2325,3082,3.3333333333333335
591,731,3.3333333333333335
4870,7310,3.3333333333333335
100,113,3.3333333333333335
2089,2782,3.3333333333333335
3914,5506,3.3333333333333335
2553,3422,3.3333333333333335
6681,58303,3.3333333333333335
1205,1604,3.3333333333333335
4621,6898,3.3333333333333335
9566,175303,3.3333333333333335
7869,94833,3.3333333333333335
2066,2746,3.3333333333333335
70,78,3.3333333333333335
3631,4991,3.3333333333333335
3719,5152,3.3333333333333335
6626,56607,3.3333333333333335
3531,4833,3.3333333333333335
9601,177615,3.3333333333333335
2303,3055,3.3333333333333335
9605,178061,3.3333333333333335
3780,5293,3.3333333333333335
3581,4916,3.3333333333333335
6817,61289,3.3333333333333335
4687,7009,3.3333333333333335
1226,1629,3.3333333333333335
3540,4849,3.3333333333333335
26,27,3.3333333333333335
2535,3398,3.3333333333333335
532,627,3.3333333333333335
1982,2633,3.3333333333333335
1989,2644,3.3333333333333335
9416,166534,3.3333333333333335
2395,3179,3.3333333333333335
2639,3537,3.3333333333333335
1498,2024,3.3333333333333335
3257,4409,3.3333333333333335
7242,74508,3.3333333333333335
8493,114074,3.3333333333333335
1983,2634,3.3333333333333335
5628,27408,3.3333333333333335
1886,2506,3.3333333333333335
6985,67734,3.3333333333333335
5012,7810,3.3333333333333335
2399,3185,3.3333333333333335
487,556,3.3333333333333335
1079,1401,3.3333333333333335
1478,2004,3.3333333333333335
469,536,3.3333333333333335
7142,71668,3.3333333333333335
6189,45440,3.3333333333333335
3130,4219,3.3333333333333335
4244,6197,3.3333333333333335
2699,3626,3.3333333333333335
4162,6002,3.3333333333333335
1864,2477,3.3333333333333335
7511,84601,3.3333333333333335
6342,49647,3.3333333333333335
8341,108949,3.3333333333333335
6946,65982,3.3333333333333335
3331,4519,3.3333333333333335
4195,6063,3.3333333333333335
4897,7354,3.3333333333333335
3311,4488,3.3333333333333335
4382,6436,3.3333333333333335
8382,110297,3.3333333333333335
1122,1465,3.3333333333333335
4380,6433,3.3333333333333335
1260,1676,3.33125
618,783,3.3297872340425534
545,647,3.3275862068965516
95,107,3.326923076923077
184,216,3.326530612244898
2251,2990,3.325
1590,2133,3.325
5163,8376,3.324324324324324
7601,87222,3.323529411764706
1852,2463,3.3214285714285716
137,164,3.3214285714285716
4542,6755,3.3214285714285716
6344,49651,3.3214285714285716
4461,6595,3.3214285714285716
594,736,3.321138211382114
5213,8529,3.3191489361702127
7290,76293,3.3181818181818183
3764,5265,3.3181818181818183
4021,5693,3.3181818181818183
800,1047,3.3181818181818183
755,991,3.3181818181818183
7562,86190,3.3181818181818183
2200,2926,3.3181818181818183
4881,7324,3.3181818181818183
1300,1735,3.3181818181818183
476,543,3.317073170731707
4350,6373,3.316901408450704
41,45,3.3125
3091,4155,3.3125
8181,103253,3.3125
4957,7570,3.3125
2154,2870,3.3125
1625,2171,3.3125
4664,6979,3.3095238095238093
329,371,3.3095238095238093
8271,106072,3.3095238095238093
9069,143355,3.3076923076923075
6712,59022,3.3076923076923075
1571,2110,3.3055555555555554
3646,5015,3.3055555555555554
5159,8371,3.3043478260869565
2347,3107,3.3043478260869565
3834,5388,3.303030303030303
838,1101,3.3012048192771086
8456,112818,3.3
6332,49278,3.3
4256,6218,3.3
4893,7347,3.3
2779,3724,3.3
9341,161634,3.3
4979,7700,3.3
5992,37739,3.3
6125,43921,3.3
4113,5909,3.3
2636,3534,3.3
2387,3169,3.3
7352,79057,3.3
8119,101864,3.3
4646,6953,3.3
1825,2427,3.3
5718,27912,3.3
6641,56949,3.3
7757,91653,3.3
6634,56805,3.3
8220,104243,3.3
2691,3616,3.3
7283,76077,3.3
8960,138210,3.3
2439,3254,3.2962962962962963
7870,94864,3.2962962962962963
8165,103042,3.2954545454545454
428,491,3.2941176470588234
35,39,3.293269230769231
2578,3450,3.293103448275862
4068,5810,3.292682926829268
4798,7162,3.2916666666666665
8403,111113,3.2916666666666665
3766,5267,3.2916666666666665
553,663,3.2916666666666665
2986,4005,3.2916666666666665
5380,8984,3.2906976744186047
1584,2124,3.289473684210526
3028,4056,3.2857142857142856
5112,8169,3.2857142857142856
457,522,3.2857142857142856
7902,95441,3.2857142857142856
7368,79428,3.2857142857142856
2143,2857,3.2857142857142856
552,662,3.2857142857142856
4882,7325,3.2857142857142856
7573,86347,3.2857142857142856
6490,53468,3.2857142857142856
6610,56156,3.2857142857142856
7973,96861,3.2857142857142856
655,848,3.2857142857142856
93,105,3.282608695652174
1380,1892,3.28125
7207,73321,3.28125
1191,1589,3.28125
5895,33679,3.2796610169491527
6654,57528,3.2777777777777777
452,517,3.2777777777777777
5254,8643,3.2777777777777777
2918,3918,3.2777777777777777
3715,5139,3.2777777777777777
7865,94777,3.2777777777777777
4137,5959,3.2777777777777777
4546,6765,3.2777777777777777
8432,112171,3.2777777777777777
4221,6155,3.2758620689655173
3347,4545,3.275
797,1042,3.2738095238095237
2031,2707,3.272727272727273
5246,8623,3.272727272727273
649,837,3.272727272727273
300,342,3.272727272727273
2843,3809,3.2714285714285714
2762,3704,3.2708333333333335
1373,1883,3.2708333333333335
2088,2779,3.269230769230769
5979,37384,3.269230769230769
1849,2459,3.269230769230769
1806,2407,3.2674418604651163
3785,5299,3.2666666666666666
1839,2447,3.2666666666666666
7594,86911,3.2666666666666666
468,535,3.2666666666666666
2704,3633,3.264705882352941
1121,1464,3.264705882352941
7008,68554,3.264705882352941
5371,8972,3.263157894736842
4136,5957,3.263157894736842
1712,2302,3.26271186440678
484,552,3.262295081967213
7374,79592,3.261904761904762
1057,1375,3.261904761904762
1690,2273,3.261904761904762
8572,117529,3.260869565217391
2,3,3.2596153846153846
1189,1587,3.2580645161290325
1556,2094,3.2564102564102564
7934,96004,3.25
3605,4958,3.25
3606,4959,3.25
715,934,3.25
719,938,3.25
7271,75395,3.25
7297,77191,3.25
9689,187031,3.25
6656,57536,3.25
4624,6909,3.25
7909,95510,3.25
1220,1621,3.25
3675,5069,3.25
7884,95147,3.25
2054,2734,3.25
6703,58876,3.25
4260,6223,3.25
6669,58107,3.25
1535,2071,3.25
1897,2522,3.25
4735,7067,3.25
4766,7108,3.25
3471,4743,3.25
6527,54745,3.25
6531,54785,3.25
8116,101739,3.25
1918,2546,3.25
9506,171867,3.25
4750,7085,3.25
3504,4796,3.25
6549,55080,3.25
3506,4799,3.25
8065,99910,3.25
4663,6978,3.25
4733,7064,3.25
6562,55245,3.25
2090,2784,3.25
4180,6035,3.25
6588,55620,3.25
3547,4863,3.25
2084,2771,3.25
4676,6994,3.25
2081,2766,3.25
80,89,3.25
6624,56563,3.25
3710,5131,3.25
3734,5202,3.25
7825,93443,3.25
4556,6780,3.25
7586,86817,3.25
3907,5499,3.25
2393,3177,3.25
3917,5512,3.25
5657,27664,3.25
3920,5521,3.25
3927,5529,3.25
2464,3283,3.25
3947,5569,3.25
6979,67408,3.25
1119,1460,3.25
6989,67923,3.25
4367,6405,3.25
7408,80727,3.25
7013,68791,3.25
4005,5667,3.25
7413,80846,3.25
4015,5682,3.25
5633,27441,3.25
4335,6341,3.25
4028,5707,3.25
9677,184791,3.25
1091,1417,3.25
7392,80219,3.25
4443,6568,3.25
4086,5853,3.25
1951,2587,3.25
9590,176419,3.25
7418,80880,3.25
5492,26413,3.25
2427,3240,3.25
7778,92048,3.25
4130,5951,3.25
2366,3142,3.25
3773,5282,3.25
1166,1547,3.25
2515,3368,3.25
2372,3150,3.25
7641,88672,3.25
639,818,3.25
5503,26504,3.25
4106,5893,3.25
6826,61465,3.25
5555,26750,3.25
5696,27821,3.25
7653,89030,3.25
7651,88954,3.25
6872,63222,3.25
1455,1979,3.25
5782,31694,3.25
6515,54276,3.25
8525,115231,3.25
464,531,3.25
3042,4080,3.25
3051,4091,3.25
6167,44864,3.25
8718,127136,3.25
6187,45382,3.25
5233,8596,3.25
8706,126548,3.25
5064,7982,3.25
3112,4191,3.25
5237,8605,3.25
3117,4200,3.25
5239,8609,3.25
5198,8492,3.25
6236,46970,3.25
5035,7884,3.25
8629,120466,3.25
6243,47124,3.25
167,198,3.25
479,547,3.25
3156,4252,3.25
496,574,3.25
2680,3594,3.25
9404,165947,3.25
6283,48142,3.25
8767,129354,3.25
1655,2210,3.25
6139,44204,3.25
9234,155812,3.25
5326,8879,3.25
333,376,3.25
8993,140247,3.25
9292,159415,3.25
341,384,3.25
5182,8451,3.25
9014,141004,3.25
8981,139855,3.25
6043,40723,3.25
6039,40614,3.25
6095,42734,3.25
1344,1829,3.25
323,365,3.25
8893,135456,3.25
2969,3985,3.25
2886,3865,3.25
8824,132422,3.25
6130,44004,3.25
9031,141830,3.25
8788,130520,3.25
2203,2929,3.25
9344,161922,3.25
5225,8578,3.25
3217,4351,3.25
2907,3901,3.25
8504,114627,3.25
4829,7222,3.25
3361,4574,3.25
5410,25856,3.25
4859,7294,3.25
8293,106916,3.25
6433,52241,3.25
3377,4600,3.25
8275,106438,3.25
8270,106062,3.25
6446,52579,3.25
1746,2344,3.25
8254,105355,3.25
8228,104419,3.25
1295,1730,3.25
8215,104129,3.25
8191,103539,3.25
3432,4683,3.25
632,804,3.25
6479,53318,3.25
3437,4690,3.25
6500,53956,3.25
238,276,3.25
8167,103075,3.25
6507,54116,3.25
5788,31804,3.25
6426,51927,3.25
2280,3029,3.25
5985,37545,3.25
9146,148652,3.25
4961,7581,3.25
6318,48879,3.25
2140,2851,3.25
4950,7541,3.25
6319,48883,3.25
3266,4428,3.25
5308,8832,3.25
2267,3011,3.25
8481,113573,3.25
1414,1937,3.25
6321,48997,3.25
1288,1718,3.25
1572,2111,3.25
4928,7440,3.25
4901,7362,3.25
8367,109846,3.25
5300,8809,3.25
2641,3539,3.25
8361,109578,3.25
6410,51498,3.25
118,145,3.2450980392156863
1705,2294,3.2444444444444445
1602,2145,3.242424242424242
6237,46972,3.239130434782609
7467,82461,3.236842105263158
53,60,3.235294117647059
249,288,3.233695652173913
6625,56587,3.230769230769231
1903,2528,3.2291666666666665
7590,86880,3.2291666666666665
142,170,3.2285714285714286
992,1295,3.227272727272727
7128,71464,3.227272727272727
1915,2541,3.225
239,277,3.223684210526316
3660,5047,3.2222222222222223
1271,1687,3.2222222222222223
7267,74946,3.2222222222222223
1899,2524,3.2222222222222223
6812,61248,3.2222222222222223
2291,3040,3.2222222222222223
7680,89804,3.2222222222222223
21,22,3.2222222222222223
2775,3717,3.221311475409836
2756,3698,3.2205882352941178
5965,36519,3.21875
1603,2146,3.21875
2811,3763,3.21875
6132,44022,3.217391304347826
1130,1479,3.216666666666667
8132,102123,3.2142857142857144
64,72,3.2142857142857144
1352,1840,3.2142857142857144
7539,85367,3.2142857142857144
572,700,3.2142857142857144
6907,64622,3.2142857142857144
7035,69278,3.2142857142857144
6065,41716,3.2142857142857144
2162,2879,3.2142857142857144
4520,6709,3.2142857142857144
1723,2316,3.2142857142857144
1856,2469,3.2142857142857144
1777,2376,3.2142857142857144
1645,2195,3.2142857142857144
4222,6156,3.210526315789474
365,421,3.2083333333333335
771,1013,3.2083333333333335
1515,2046,3.2083333333333335
6335,49286,3.2083333333333335
4460,6593,3.2083333333333335
3913,5505,3.2083333333333335
3632,4992,3.2058823529411766
3759,5254,3.2058823529411766
406,468,3.2045454545454546
1668,2245,3.2045454545454546
276,317,3.2037037037037037
4013,5679,3.202127659574468
3204,4333,3.2
6587,55577,3.2
7516,84772,3.2
2505,3355,3.2
3142,4234,3.2
2640,3538,3.2
1082,1407,3.2
8204,103810,3.2
4701,7027,3.2
6885,63853,3.2
1937,2570,3.2
262,302,3.2
2836,3798,3.2
2166,2883,3.2
4662,6975,3.2
4144,5970,3.2
9012,140928,3.2
6082,42418,3.2
8872,134393,3.2
2684,3599,3.2
8126,102033,3.2
223,259,3.2
3873,5450,3.2
366,422,3.2
6272,47950,3.2
5236,8604,3.2
7947,96417,3.2
3630,4990,3.2
2039,2718,3.2
5465,26242,3.2
2013,2683,3.1983471074380163
2021,2694,3.1979166666666665
5290,8783,3.1923076923076925
1808,2409,3.1923076923076925
6209,45880,3.1923076923076925
2419,3219,3.1923076923076925
1552,2090,3.1923076923076925
830,1092,3.1914893617021276
4930,7444,3.1904761904761907
39,43,3.1875
1573,2112,3.1875
1936,2568,3.1875
525,613,3.1875
3594,4941,3.1875
1404,1924,3.1875
5762,31420,3.1875
7930,95875,3.1875
7407,80693,3.1875
2830,3791,3.1875
1677,2259,3.1875
6,7,3.185185185185185
325,367,3.1847133757961785
2097,2792,3.1842105263157894
30,31,3.1842105263157894
1671,2249,3.1818181818181817
534,631,3.1818181818181817
1747,2346,3.1818181818181817
6575,55282,3.1818181818181817
2446,3261,3.1818181818181817
5360,8957,3.1818181818181817
1475,2001,3.1808510638297873
1739,2335,3.1785714285714284
309,351,3.176470588235294
212,248,3.176470588235294
1536,2072,3.176470588235294
1857,2470,3.175438596491228
4606,6873,3.175
658,852,3.1744186046511627
4127,5945,3.173076923076923
6753,60040,3.1714285714285713
2806,3755,3.1704545454545454
5905,33830,3.1666666666666665
2223,2956,3.1666666666666665
5206,8507,3.1666666666666665
5898,33725,3.1666666666666665
3307,4482,3.1666666666666665
6530,54780,3.1666666666666665
8066,99917,3.1666666666666665
8906,135887,3.1666666666666665
7393,80241,3.1666666666666665
2033,2709,3.1666666666666665
5737,30898,3.1666666666666665
5454,26171,3.1666666666666665
7405,80590,3.1666666666666665
5732,30848,3.1666666666666665
2754,3696,3.1666666666666665
7188,72731,3.1666666666666665
9329,160980,3.1666666666666665
173,205,3.1666666666666665
5726,30816,3.1666666666666665
5947,34536,3.1666666666666665
177,209,3.1666666666666665
1598,2141,3.1666666666666665
2551,3420,3.1666666666666665
560,674,3.1666666666666665
7062,69849,3.1666666666666665
6110,43560,3.1666666666666665
2328,3087,3.1666666666666665
7829,93563,3.1666666666666665
5113,8183,3.1666666666666665
7316,77866,3.1666666666666665
7276,75813,3.1666666666666665
3419,4662,3.1666666666666665
3679,5074,3.1666666666666665
6878,63436,3.1666666666666665
8327,108156,3.1666666666666665
4454,6584,3.1666666666666665
6114,43708,3.1666666666666665
1630,2177,3.1666666666666665
7037,69306,3.1666666666666665
5785,31700,3.1666666666666665
5025,7840,3.1666666666666665
1027,1340,3.1666666666666665
1925,2554,3.1666666666666665
5780,31685,3.1666666666666665
7788,92391,3.1666666666666665
1884,2504,3.1666666666666665
7774,91978,3.1666666666666665
8238,104906,3.1666666666666665
3324,4506,3.1666666666666665
1834,2439,3.1666666666666665
5493,26422,3.1666666666666665
4226,6162,3.1666666666666665
4014,5680,3.1666666666666665
6714,59037,3.1666666666666665
3119,4203,3.1666666666666665
3121,4205,3.1666666666666665
470,537,3.1666666666666665
4714,7045,3.1666666666666665
7524,84954,3.1666666666666665
7621,87876,3.1666666666666665
3232,4373,3.1666666666666665
4776,7124,3.1666666666666665
6394,51024,3.1666666666666665
4691,7015,3.1666666666666665
2468,3287,3.1666666666666665
2368,3145,3.1666666666666665
2009,2676,3.1666666666666665
892,1190,3.1666666666666665
2435,3250,3.1666666666666665
2490,3326,3.1666666666666665
5711,27873,3.1666666666666665
6740,59727,3.1666666666666665
5590,26974,3.1666666666666665
1775,2374,3.1666666666666665
7700,90403,3.1666666666666665
2410,3203,3.1666666666666665
456,521,3.1666666666666665
7426,81158,3.1666666666666665
2000,2662,3.1666666666666665
3910,5502,3.1666666666666665
3465,4734,3.161764705882353
6499,53953,3.16
5667,27706,3.16
6756,60072,3.159090909090909
419,481,3.1578947368421053
609,765,3.1578947368421053
3827,5378,3.157608695652174
3282,4447,3.15625
339,382,3.15625
79,88,3.15625
2757,3699,3.1538461538461537
812,1064,3.1538461538461537
4631,6934,3.151898734177215
1793,2393,3.1515151515151514
2697,3624,3.1511627906976742
6444,52458,3.15
286,328,3.15
6593,55768,3.15
6047,40826,3.15
5915,34048,3.15
1008,1320,3.148936170212766
3146,4238,3.1470588235294117
44,48,3.1470588235294117
7337,78469,3.1470588235294117
4545,6764,3.1470588235294117
6926,65230,3.142857142857143
370,426,3.142857142857143
2892,3873,3.142857142857143
4708,7036,3.142857142857143
6511,54256,3.142857142857143
3722,5159,3.142857142857143
6350,49822,3.142857142857143
4915,7381,3.142857142857143
7394,80363,3.142857142857143
2070,2750,3.142857142857143
3795,5316,3.142857142857143
4291,6281,3.140625
3524,4823,3.14
1062,1380,3.139705882352941
2998,4018,3.138888888888889
7751,91535,3.138888888888889
3014,4036,3.1363636363636362
878,1173,3.1363636363636362
5365,8965,3.1363636363636362
629,801,3.1363636363636362
2444,3259,3.1363636363636362
1974,2622,3.1363636363636362
5767,31433,3.1363636363636362
6723,59258,3.1363636363636362
2123,2822,3.1363636363636362
1865,2478,3.1346153846153846
2708,3638,3.1346153846153846
6491,53519,3.1346153846153846
1576,2116,3.1333333333333333
4875,7317,3.1333333333333333
3935,5541,3.1333333333333333
3003,4023,3.130434782608696
455,520,3.130434782608696
5475,26322,3.125
1984,2639,3.125
4770,7116,3.125
2256,2996,3.125
3016,4039,3.125
2902,3896,3.125
4892,7346,3.125
23,24,3.125
22,23,3.125
12,13,3.125
9304,160080,3.125
1375,1885,3.125
4706,7033,3.125
9154,148956,3.125
5906,33834,3.125
6008,38798,3.125
6369,50442,3.125
8163,102993,3.125
9446,168254,3.125
7547,85510,3.125
8798,131013,3.125
3461,4727,3.125
3501,4792,3.125
8046,99117,3.125
9208,152091,3.125
3657,5040,3.125
8,9,3.125
4959,7573,3.125
9423,167018,3.125
7526,85022,3.125
5366,8966,3.125
6851,62511,3.125
3397,4628,3.125
7569,86298,3.125
9627,179819,3.125
6216,46322,3.125
9044,142222,3.125
3589,4928,3.125
5833,32584,3.125
8000,97860,3.125
3846,5415,3.125
3065,4121,3.125
8248,105213,3.125
5650,27604,3.125
6191,45447,3.122448979591837
1971,2617,3.1206896551724137
1823,2424,3.12
1562,2100,3.1176470588235294
1730,2325,3.1153846153846154
2602,3483,3.1153846153846154
861,1135,3.1153846153846154
1219,1620,3.1153846153846154
2759,3701,3.1153846153846154
601,748,3.1136363636363638
1591,2134,3.1136363636363638
6233,46948,3.111111111111111
4645,6952,3.111111111111111
7615,87529,3.111111111111111
3716,5146,3.111111111111111
6612,56171,3.111111111111111
5889,33646,3.111111111111111
2434,3249,3.111111111111111
5320,8866,3.111111111111111
621,786,3.109375
1877,2496,3.108695652173913
73,81,3.107142857142857
1978,2628,3.107142857142857
2690,3615,3.107142857142857
5730,30825,3.106060606060606
4126,5944,3.1052631578947367
1285,1711,3.1041666666666665
3212,4344,3.1029411764705883
355,410,3.1011904761904763
3522,4821,3.1
7819,93272,3.1
1078,1399,3.1
5293,8796,3.1
7436,81537,3.1
1480,2006,3.1
8478,113453,3.1
1060,1378,3.1
6351,49824,3.1
7134,71518,3.1
165,195,3.1
3616,4971,3.1
6379,50794,3.1
7014,68793,3.1
6201,45668,3.1
1491,2017,3.1
3551,4867,3.1
791,1034,3.1
5815,32291,3.1
6399,51084,3.1
3697,5107,3.1
7528,85056,3.1
3337,4526,3.1
1684,2266,3.1
2341,3101,3.0972222222222223
1913,2539,3.095744680851064
340,383,3.0952380952380953
1487,2013,3.0952380952380953
4455,6586,3.09375
6096,42738,3.09375
6797,60950,3.09375
1070,1391,3.0930232558139537
385,442,3.0925925925925926
549,653,3.0923076923076924
1132,1483,3.090909090909091
578,709,3.090909090909091
7824,93363,3.090909090909091
6640,56941,3.090909090909091
2043,2723,3.08974358974359
3167,4270,3.088888888888889
6434,52245,3.088235294117647
2803,3752,3.0869565217391304
2692,3617,3.0853658536585367
9051,142448,3.0833333333333335
3741,5219,3.0833333333333335
9313,160563,3.0833333333333335
4194,6062,3.0833333333333335
4800,7164,3.0833333333333335
6431,51939,3.0833333333333335
2163,2880,3.0833333333333335
1772,2371,3.0833333333333335
2580,3452,3.0833333333333335
1116,1457,3.0833333333333335
6145,44397,3.0833333333333335
140,168,3.0833333333333335
1830,2432,3.0833333333333335
5199,8493,3.0833333333333335
1924,2553,3.0833333333333335
8104,101112,3.0833333333333335
2323,3079,3.0833333333333335
778,1020,3.081081081081081
6221,46530,3.08
274,315,3.0789473684210527
1600,2143,3.076923076923077
3672,5065,3.076923076923077
4098,5881,3.075
3624,4980,3.075
1190,1588,3.075
1051,1367,3.074468085106383
2956,3968,3.074074074074074
1286,1713,3.0714285714285716
4610,6881,3.0714285714285716
644,830,3.0714285714285716
8892,135436,3.0714285714285716
8680,122924,3.0714285714285716
2742,3684,3.0714285714285716
4910,7375,3.0714285714285716
2128,2829,3.0714285714285716
2944,3952,3.0714285714285716
2271,3016,3.0714285714285716
7570,86320,3.0714285714285716
2623,3513,3.0714285714285716
2557,3426,3.0714285714285716
5892,33669,3.0714285714285716
2339,3099,3.0714285714285716
4,5,3.0714285714285716
1527,2060,3.0714285714285716
5836,32596,3.0714285714285716
984,1286,3.0714285714285716
5755,31225,3.0714285714285716
807,1056,3.0714285714285716
1370,1876,3.0697674418604652
2963,3978,3.066666666666667
1291,1722,3.066666666666667
