,movie_a,movie_b,count
3315459,1192,2692,4
13129037,5246,1036,4
13128859,5246,480,4
13128793,5246,260,4
24157617,105954,84152,4
24157579,105954,80463,4
24157561,105954,79132,4
24157829,105954,99114,4
24157994,105954,111759,4
24157964,105954,109374,4
24157966,105954,109487,4
24157932,105954,106782,4
13129986,5246,3527,4
13130266,5246,4396,4
3314795,1192,260,4
13129802,5246,3033,4
3314929,1192,858,4
13129924,5246,3361,4
13130454,5246,5247,4
3315251,1192,1912,4
3315050,1192,1221,4
3315040,1192,1210,4
3315032,1192,1197,4
12235924,4721,6936,4
13104984,5222,377,4
13139908,5248,6377,4
13104972,5222,356,4
13032511,5147,480,4
13139633,5248,5060,4
13032455,5147,296,4
13032585,5147,778,4
13032583,5147,750,4
13032557,5147,608,4
13032383,5147,50,4
13032401,5147,111,4
13139661,5248,5247,4
12233765,4721,1,4
12233769,4721,6,4
12233819,4721,110,4
12233786,4721,32,4
12233815,4721,95,4
12233996,4721,480,4
12233986,4721,457,4
12234046,4721,592,4
12234044,4721,589,4
13032599,5147,858,4
13139227,5248,3671,4
13033366,5147,2858,4
13033221,5147,2395,4
13139087,5248,3253,4
13139462,5248,4361,4
13139448,5248,4321,4
13139303,5248,3911,4
13139301,5248,3897,4
13139335,5248,4002,4
19038371,40723,69122,4
19038370,40723,68954,4
19453655,45442,3994,4
12937256,5081,5064,4
19453645,45442,3977,4
19453630,45442,3897,4
19453633,45442,3916,4
19453638,45442,3948,4
19453667,45442,4022,4
19453670,45442,4027,4
19453707,45442,4306,4
19453577,45442,3578,4
24507166,112370,45499,4
19453683,45442,4148,4
24507105,112370,33493,4
24507111,112370,33794,4
24507115,112370,34150,4
24507097,112370,32031,4
12935359,5081,223,4
24507241,112370,52722,4
24507259,112370,53996,4
12937313,5081,5266,4
12937281,5081,5128,4
12935304,5081,110,4
12937290,5081,5152,4
24507225,112370,50872,4
24507230,112370,51255,4
19259320,43917,3948,4
19259315,43917,3916,4
24506957,112370,7153,4
19259363,43917,4022,4
19259360,43917,4018,4
19259366,43917,4027,4
19259164,43917,3471,4
19259201,43917,3578,4
19259062,43917,3147,4
19259079,43917,3189,4
19259072,43917,3175,4
24378341,110127,110102,4
24376529,110127,260,4
24376551,110127,356,4
24376475,110127,1,4
24376494,110127,50,4
24377354,110127,4993,4
24377243,110127,4226,4
24376695,110127,1196,4
24376697,110127,1198,4
12198260,4703,1,4
12198800,4703,1704,4
12839878,5027,6936,4
12839881,5027,6947,4
12839988,5027,7373,4
19250169,43904,6539,4
19250167,43904,6537,4
19250146,43904,6378,4
19250137,43904,6333,4
19249966,43904,5445,4
19249905,43904,5110,4
19249981,43904,5502,4
19249977,43904,5481,4
19250001,43904,5574,4
19250953,43904,44191,4
12184491,4697,4641,4
24142980,105653,4896,4
24143045,105653,5816,4
12184076,4697,2997,4
12184070,4697,2987,4
12184068,4697,2985,4
12184111,4697,3101,4
12183990,4697,2762,4
12184057,4697,2959,4
12184000,4697,2797,4
12184015,4697,2858,4
12184264,4697,3578,4
24144021,105653,164179,4
24143919,105653,122900,4
24143916,105653,122892,4
24143462,105653,59315,4
24143458,105653,58559,4
24143277,105653,33794,4
24143817,105653,106072,4
24143845,105653,109374,4
13151069,5255,3489,4
13151070,5255,3499,4
19210379,43376,318,4
19210281,43376,32,4
19210260,43376,1,4
19210427,43376,480,4
13151041,5255,3421,4
13151061,5255,3476,4
19210392,43376,356,4
12943912,5092,8814,4
13151131,5255,3671,4
19066159,40955,1466,4
19066168,40955,1527,4
13151095,5255,3552,4
13151103,5255,3578,4
13151115,5255,3617,4
13150979,5255,3253,4
19066105,40955,1270,4
12943876,5092,8360,4
13150999,5255,3275,4
19066193,40955,1653,4
19066180,40955,1610,4
19066253,40955,1968,4
19065887,40955,356,4
19211359,43376,3081,4
19212206,43376,6539,4
19212291,43376,6934,4
19211955,43376,5349,4
19212075,43376,5952,4
19066043,40955,1136,4
19065922,40955,541,4
12943831,5092,7346,4
12944069,5092,33679,4
18833874,37240,6502,4
12944081,5092,34162,4
18833859,37240,6365,4
18834197,37240,32587,4
18832943,37240,2858,4
18832973,37240,2959,4
12944112,5092,37384,4
12270803,4738,1210,4
18833154,37240,3578,4
12270799,4738,1206,4
12270630,4738,858,4
12270829,4738,1240,4
12270789,4738,1193,4
12270814,4738,1221,4
18832859,37240,2571,4
18832851,37240,2542,4
18833729,37240,5669,4
12270361,4738,110,4
12270470,4738,356,4
19066650,40955,4226,4
12270563,4738,593,4
12270572,4738,608,4
18833359,37240,4262,4
12944003,5092,30793,4
12944048,5092,33004,4
12943569,5092,5481,4
18927671,38798,2571,4
18927688,38798,2699,4
18927746,38798,3147,4
18927703,38798,2762,4
18927726,38798,2959,4
12562243,4898,153,4
12562229,4898,110,4
12562230,4898,111,4
12562237,4898,141,4
12562241,4898,150,4
12562196,4898,47,4
12562166,4898,10,4
12562177,4898,21,4
12562249,4898,161,4
12562158,4898,1,4
18928177,38798,7153,4
18928384,38798,34162,4
18928417,38798,37729,4
18928351,38798,32587,4
12712115,4976,2571,4
12712890,4976,5378,4
12712886,4976,5349,4
19121576,41863,30812,4
19121213,41863,7153,4
12712906,4976,5445,4
12712823,4976,4975,4
12712828,4976,4993,4
12712830,4976,4995,4
12712992,4976,5952,4
12713000,4976,5989,4
12943520,5092,5110,4
18927510,38798,1380,4
12711319,4976,480,4
13162637,5264,72998,4
13162472,5264,59369,4
13162482,5264,60074,4
19026317,40614,2959,4
12957286,5099,223,4
13162571,5264,68157,4
13162702,5264,81591,4
13162670,5264,78499,4
13162594,5264,69844,4
13162589,5264,69481,4
13162583,5264,68954,4
13162585,5264,69122,4
12957306,5099,288,4
19026435,40614,3264,4
12595795,4912,1270,4
19025181,40614,318,4
12595774,4912,1246,4
12595428,4912,260,4
12595743,4912,1206,4
12595512,4912,527,4
12595576,4912,780,4
12957625,5099,1270,4
12957579,5099,1198,4
19027013,40614,4878,4
19027049,40614,4975,4
12596951,4912,4896,4
12597003,4912,5218,4
12596409,4912,2987,4
12596248,4912,2470,4
19025170,40614,293,4
12958168,5099,2959,4
12958096,5099,2706,4
12957976,5099,2369,4
12958177,5099,2987,4
12241190,4725,2571,4
19036200,40723,231,4
19036207,40723,260,4
19036214,40723,296,4
12241500,4725,3552,4
19036219,40723,318,4
12241429,4725,3300,4
12241650,4725,4226,4
12538107,4888,2539,4
12241609,4725,3994,4
12241454,4725,3421,4
12241602,4725,3977,4
12537934,4888,2174,4
12537907,4888,2126,4
12241234,4725,2716,4
12241252,4725,2762,4
12241272,4725,2858,4
19036231,40723,344,4
24118600,105197,30812,4
19036144,40723,47,4
12538264,4888,2918,4
19036129,40723,16,4
12242925,4727,1,4
12242953,4727,47,4
12242954,4727,50,4
12538161,4888,2692,4
19036122,40723,1,4
12242976,4727,110,4
24118623,105197,33166,4
12538121,4888,2571,4
12538141,4888,2628,4
24118617,105197,32587,4
12537421,4888,1101,4
12537431,4888,1136,4
12537451,4888,1196,4
24118732,105197,49530,4
24118346,105197,6016,4
12243763,4727,2712,4
12243029,4727,260,4
12243741,4727,2628,4
12243820,4727,2947,4
24118339,105197,5952,4
12243800,4727,2858,4
24118420,105197,6874,4
12243622,4727,2194,4
12962493,5102,6947,4
24118240,105197,4993,4
12962490,5102,6934,4
12962544,5102,7153,4
24118458,105197,7153,4
12962540,5102,7143,4
24118932,105197,68157,4
24409481,110771,35836,4
19061588,40851,5952,4
24409528,110771,45720,4
12962857,5102,31685,4
19061706,40851,7153,4
12962676,5102,8665,4
12962712,5102,8961,4
12962221,5102,5445,4
12962233,5102,5481,4
12962208,5102,5378,4
19062127,40851,51662,4
19417836,45175,8636,4
24409134,110771,4963,4
19417495,45175,5618,4
19417545,45175,5952,4
19417792,45175,7361,4
19417728,45175,6942,4
19417656,45175,6539,4
19062171,40851,54259,4
19061921,40851,33794,4
19061991,40851,41566,4
24410421,110771,134853,4
24410466,110771,140110,4
19061031,40851,1210,4
19061271,40851,2791,4
19061504,40851,4993,4
3930298,1305,590,4
3930299,1305,592,4
3930300,1305,593,4
3930354,1305,858,4
3930257,1305,480,4
3930207,1305,356,4
3930168,1305,265,4
3930179,1305,296,4
3930189,1305,318,4
3930480,1305,1198,4
19061011,40851,1073,4
4068468,1361,2028,4
4068409,1361,1580,4
4068349,1361,1270,4
4068333,1361,1247,4
4068332,1361,1246,4
18994335,39869,31410,4
4068473,1361,2076,4
24113095,105037,1884,4
4068155,1361,260,4
4068187,1361,527,4
4068244,1361,912,4
24112951,105037,1206,4
4194622,1392,1210,4
4194621,1392,1208,4
24113874,105037,6539,4
4194585,1392,1097,4
24113856,105037,6377,4
24113854,105037,6373,4
4194656,1392,1270,4
4194632,1392,1222,4
4194580,1392,1089,4
4194651,1392,1259,4
24113906,105037,6863,4
24113909,105037,6874,4
4194817,1392,1968,4
24113847,105037,6333,4
4194536,1392,904,4
4194535,1392,903,4
24114046,105037,8972,4
24114042,105037,8961,4
4069599,1363,25,4
4069583,1363,1,4
4069945,1363,1073,4
4069822,1363,788,4
4069620,1363,62,4
18994002,39869,7361,4
18994004,39869,7371,4
4069806,1363,736,4
4069784,1363,648,4
19416224,45175,1270,4
19416220,45175,1265,4
4073980,1366,141,4
4074261,1366,708,4
4074155,1366,457,4
4074084,1366,337,4
4074075,1366,318,4
19416165,45175,1136,4
19415893,45175,356,4
18992072,39869,593,4
18992047,39869,527,4
18991977,39869,296,4
18991898,39869,47,4
18991899,39869,50,4
18991986,39869,318,4
18992920,39869,2997,4
22761715,86781,1193,4
22761683,86781,296,4
22761673,86781,47,4
22761674,86781,50,4
22761765,86781,2329,4
6594130,2333,2396,4
6594126,2333,2391,4
6594109,2333,2336,4
6594251,2333,2762,4
6593790,2333,1358,4
6593789,2333,1357,4
6593705,2333,1213,4
6593994,2333,2028,4
6593889,2333,1719,4
6593886,2333,1704,4
9141919,3286,1517,4
9141886,3286,1387,4
9141801,3286,1196,4
9141803,3286,1198,4
9141805,3286,1200,4
9141820,3286,1221,4
9142012,3286,1917,4
9077024,3266,1580,4
22753799,86548,107141,4
22753426,86548,81845,4
22753253,86548,68954,4
22752499,86548,4447,4
22751703,86548,356,4
21282846,63433,1101,4
21282705,63433,736,4
21282635,63433,480,4
21282713,63433,780,4
21282869,63433,1196,4
21282818,63433,1036,4
21282522,63433,110,4
21282567,63433,260,4
21282503,63433,47,4
21282578,63433,296,4
22816453,87304,356,4
22816692,87304,904,4
22816588,87304,593,4
22816559,87304,541,4
22816867,87304,1270,4
22816590,87304,595,4
22816459,87304,364,4
22816921,87304,1377,4
22816961,87304,1466,4
22816978,87304,1527,4
9226718,3342,2918,4
21287393,63479,318,4
21287370,63479,104,4
21288015,63479,6863,4
21287958,63479,6188,4
21287398,63479,356,4
21287741,63479,3948,4
22835837,87483,80463,4
22835853,87483,81845,4
22835510,87483,45722,4
22835502,87483,45447,4
22835533,87483,48385,4
22835518,87483,46972,4
22835722,87483,68954,4
22835636,87483,58559,4
22835715,87483,68157,4
21288084,63479,7451,4
21288068,63479,7346,4
21288101,63479,8528,4
9174563,3306,6365,4
9173972,3306,3967,4
9174004,3306,4027,4
9173610,3306,2858,4
9173775,3306,3307,4
9173683,3306,3081,4
9173710,3306,3147,4
9174462,3306,5952,4
9174303,3306,5218,4
9174339,3306,5378,4
21288601,63479,67087,4
21295905,63853,356,4
21295895,63853,296,4
21295916,63853,480,4
22648450,85056,1,4
22648460,85056,32,4
22648500,85056,296,4
22648515,85056,367,4
22648519,85056,377,4
22648766,85056,1573,4
22648789,85056,1676,4
424118,116,1356,4
22646099,85022,111743,4
22646103,85022,112138,4
22646114,85022,112556,4
22646121,85022,112852,4
22646030,85022,106916,4
22646031,85022,106918,4
22646223,85022,122900,4
22646203,85022,119145,4
22646217,85022,122882,4
22646225,85022,122904,4
22652572,85131,59315,4
22652577,85131,59784,4
22652579,85131,60040,4
22652582,85131,60074,4
22652652,85131,69122,4
22652567,85131,58559,4
22652514,85131,53125,4
22652549,85131,56174,4
22652526,85131,54286,4
22652742,85131,79091,4
6826127,2399,3160,4
6826014,2399,2858,4
6826425,2399,3917,4
6825604,2399,1965,4
6825986,2399,2791,4
6825504,2399,1673,4
6825455,2399,1544,4
6825936,2399,2657,4
6825891,2399,2529,4
6825987,2399,2792,4
21489048,67267,2115,4
22642187,85020,7153,4
21489015,67267,2005,4
21488992,67267,1923,4
22642248,85020,8644,4
21488861,67267,1270,4
21488923,67267,1580,4
22642269,85020,8961,4
21488890,67267,1387,4
21488872,67267,1291,4
22642014,85020,4993,4
21489203,67267,2918,4
22642328,85020,31685,4
21489163,67267,2706,4
22641985,85020,4776,4
22641999,85020,4886,4
22642008,85020,4963,4
21489211,67267,2959,4
8873860,3190,1270,4
22642053,85020,5418,4
22642089,85020,5952,4
8873568,3190,480,4
8873620,3190,589,4
8873392,3190,104,4
8873375,3190,70,4
8876732,3194,32,4
8876763,3194,110,4
8876928,3194,590,4
8876972,3194,780,4
8877038,3194,953,4
8876927,3194,589,4
8876929,3194,592,4
8876930,3194,593,4
8876809,3194,260,4
8876833,3194,318,4
423838,116,780,4
423609,116,32,4
26021998,168254,924,4
26021976,168254,750,4
26022034,168254,1198,4
26022064,168254,1258,4
26022020,168254,1080,4
26021955,168254,593,4
21510757,67788,69122,4
21510840,67788,79132,4
26021945,168254,541,4
21510745,67788,68135,4
21510718,67788,64957,4
21510713,67788,64614,4
21510707,67788,63992,4
26021959,168254,608,4
26022144,168254,1732,4
26022078,168254,1291,4
21510651,67788,58803,4
21510077,67788,6377,4
21510195,67788,7445,4
21510126,67788,6942,4
21491914,67295,7361,4
21491625,67295,4306,4
21491407,67295,2571,4
21491701,67295,4973,4
21490980,67295,527,4
21501207,67695,1270,4
21501195,67695,1240,4
21501270,67695,1580,4
21501187,67695,1221,4
21502054,67695,5956,4
21501178,67695,1206,4
21501169,67695,1193,4
21501181,67695,1210,4
21501492,67695,2571,4
21501571,67695,2959,4
21389713,65188,1210,4
21408068,65642,1270,4
21407897,65642,296,4
21408043,65642,1210,4
21408031,65642,1193,4
21407900,65642,318,4
21407954,65642,608,4
21407907,65642,356,4
21407885,65642,223,4
21407841,65642,2,4
21408111,65642,1580,4
22710606,86142,1214,4
22710594,86142,1198,4
22710627,86142,1240,4
21404691,65585,91104,4
22710504,86142,912,4
22710663,86142,1291,4
22710487,86142,858,4
22710796,86142,1682,4
21404675,65585,88405,4
22710151,86142,1,4
22710543,86142,1036,4
22710411,86142,589,4
21404215,65585,7451,4
21404111,65585,6155,4
21404063,65585,5066,4
21404029,65585,4447,4
21404535,65585,69122,4
21403997,65585,4025,4
21404321,65585,40815,4
21404013,65585,4246,4
22699530,85796,122882,4
22699383,85796,99114,4
22699350,85796,96079,4
22699625,85796,148626,4
21390084,65188,2628,4
21390191,65188,3114,4
21390026,65188,2355,4
21390623,65188,6377,4
21390709,65188,7153,4
21390475,65188,4878,4
21390541,65188,5502,4
21389718,65188,1219,4
21389703,65188,1197,4
6766272,2383,3253,4
6766219,2383,3052,4
6766193,2383,2987,4
6766101,2383,2700,4
6766094,2383,2683,4
6766084,2383,2628,4
6766081,2383,2617,4
6765691,2383,1562,4
6765835,2383,2000,4
6765813,2383,1923,4
21448052,66665,780,4
8939804,3224,4014,4
8939810,3224,4027,4
21448075,66665,858,4
21447998,66665,586,4
21447897,66665,364,4
21447893,66665,356,4
21448183,66665,1198,4
21448181,66665,1196,4
21448179,66665,1193,4
8940824,3225,500,4
8940747,3225,356,4
8940791,3225,440,4
21447863,66665,296,4
21447726,66665,1,4
8940695,3225,260,4
8940567,3225,1,4
8938930,3224,913,4
8939040,3224,1206,4
8938975,3224,1060,4
8938980,3224,1079,4
8938981,3224,1080,4
8939051,3224,1220,4
8939069,3224,1247,4
8939507,3224,2797,4
8943872,3230,858,4
8943900,3230,924,4
8943813,3230,541,4
8943829,3230,593,4
8941228,3225,1580,4
8943931,3230,969,4
8943981,3230,1090,4
8941206,3225,1485,4
8941214,3225,1517,4
8941299,3225,1777,4
8941302,3225,1784,4
21440124,66371,4270,4
21440173,66371,4963,4
21440169,66371,4896,4
21440114,66371,4226,4
21440091,66371,4011,4
21440087,66371,3996,4
21440074,66371,3949,4
8945202,3230,5060,4
8944201,3230,1674,4
8944014,3230,1196,4
8944171,3230,1573,4
8991411,3251,912,4
8991412,3251,913,4
22697541,85796,2959,4
22697429,85796,2571,4
22697241,85796,2006,4
22697245,85796,2018,4
22698011,85796,4896,4
22698008,85796,4886,4
6762517,2382,2986,4
6762493,2382,2918,4
6762424,2382,2723,4
6201364,2170,8985,4
6201304,2170,8665,4
9613717,3506,2395,4
23027007,90376,6942,4
23027020,90376,7153,4
23027033,90376,7361,4
23027099,90376,30707,4
23027424,90376,79132,4
23027433,90376,80463,4
23027282,90376,58559,4
23027324,90376,63082,4
23026687,90376,2571,4
23026723,90376,2959,4
9650399,3516,3175,4
6187221,2166,2858,4
9649687,3516,1676,4
9649826,3516,2003,4
9649885,3516,2100,4
9649896,3516,2115,4
9649934,3516,2174,4
9649637,3516,1580,4
9649446,3516,1214,4
9649468,3516,1240,4
9649560,3516,1374,4
6186397,2166,260,4
6186345,2166,111,4
6186571,2166,904,4
6186570,2166,903,4
23022543,90345,4306,4
23022590,90345,4993,4
23023233,90345,91529,4
23022465,90345,3578,4
23022739,90345,7153,4
23022694,90345,6539,4
23022688,90345,6377,4
23022662,90345,5989,4
23022658,90345,5952,4
23022060,90345,593,4
6184061,2163,3863,4
6183973,2163,3499,4
6183044,2163,253,4
6182991,2163,32,4
6183771,2163,2699,4
6183777,2163,2716,4
6183283,2163,1219,4
6183282,2163,1215,4
6183267,2163,1196,4
6254824,2188,1801,4
384254,102,350,4
384300,102,435,4
21096897,60760,32,4
384279,102,380,4
384276,102,377,4
384260,102,356,4
384310,102,457,4
21096931,60760,231,4
384330,102,500,4
384320,102,480,4
384351,102,539,4
21096883,60760,1,4
21096943,60760,296,4
21096955,60760,344,4
21096938,60760,260,4
21096964,60760,367,4
21098085,60760,5349,4
21097892,60760,3994,4
21097943,60760,4306,4
9592348,3501,2167,4
9592835,3501,3489,4
9592885,3501,3671,4
9592925,3501,3763,4
9592788,3501,3361,4
9592105,3501,1591,4
6230595,2181,111,4
9592244,3501,1967,4
6230594,2181,110,4
6230569,2181,47,4
6230561,2181,36,4
6230559,2181,32,4
6230557,2181,29,4
6230536,2181,1,4
6230570,2181,50,4
6230634,2181,223,4
9589687,3500,1,4
9589825,3500,410,4
9589703,3500,32,4
9589735,3500,141,4
9589739,3500,153,4
9589772,3500,260,4
9589792,3500,329,4
9589807,3500,356,4
9589812,3500,367,4
9589820,3500,380,4
6234213,2182,1234,4
6233683,2182,50,4
6234185,2182,1201,4
6234195,2182,1213,4
6230988,2181,1199,4
9577096,3497,1676,4
9576912,3497,1269,4
9576974,3497,1371,4
9576909,3497,1265,4
9576913,3497,1270,4
9576925,3497,1285,4
9576933,3497,1297,4
9576950,3497,1333,4
9576966,3497,1356,4
9576977,3497,1374,4
6234894,2182,2762,4
6234546,2182,2019,4
6234819,2182,2571,4
23063060,90717,2706,4
23063063,90717,2716,4
23063102,90717,2918,4
23063119,90717,2987,4
23062848,90717,1682,4
23063753,90717,8528,4
23064095,90717,59784,4
23063860,90717,34162,4
23062765,90717,1270,4
23062557,90717,356,4
23081557,90890,4816,4
23081582,90890,4993,4
23081673,90890,5952,4
23081613,90890,5349,4
23081615,90890,5378,4
23081771,90890,7153,4
23081824,90890,8636,4
9780915,3572,3698,4
9780943,3572,3793,4
9780400,3572,2115,4
9780869,3572,3527,4
9780356,3572,2028,4
9780495,3572,2367,4
9780511,3572,2396,4
9780259,3572,1674,4
9780175,3572,1374,4
9780522,3572,2410,4
9782719,3576,6,4
9783121,3576,1197,4
9782825,3576,260,4
9782879,3576,377,4
9782904,3576,457,4
9783017,3576,858,4
9783120,3576,1196,4
9783124,3576,1200,4
9783131,3576,1210,4
9783140,3576,1220,4
9798757,3584,457,4
9798725,3584,380,4
20954302,59333,6155,4
20954293,59333,5943,4
9798823,3584,587,4
9798827,3584,592,4
9798906,3584,849,4
20954191,59333,4447,4
20954168,59333,4246,4
9798988,3584,1089,4
9798991,3584,1092,4
9798708,3584,356,4
9799006,3584,1129,4
9798910,3584,866,4
20954696,59333,56949,4
20954597,59333,49286,4
20954412,59333,8533,4
20954396,59333,7451,4
6060781,2131,1704,4
20954121,59333,3882,4
20954746,59333,61250,4
6061062,2131,2858,4
6061025,2131,2712,4
6060865,2131,2076,4
6060365,2131,296,4
6060757,2131,1617,4
6060700,2131,1354,4
6060318,2131,111,4
6060628,2131,1230,4
6060625,2131,1225,4
6144107,2149,1196,4
9680596,3528,32,4
23037902,90430,4979,4
23037555,90430,3448,4
23038722,90430,51255,4
9680698,3528,318,4
9683382,3529,10,4
9683773,3529,1278,4
9680850,3528,858,4
9681001,3528,1193,4
9681004,3528,1198,4
9681042,3528,1246,4
9680904,3528,953,4
23037131,90430,2028,4
23037413,90430,2959,4
23037388,90430,2858,4
23036538,90430,296,4
23036546,90430,318,4
23036673,90430,593,4
23036680,90430,608,4
23054605,90600,99114,4
23050493,90531,4993,4
23050529,90531,5502,4
23050523,90531,5445,4
23050488,90531,4975,4
23050478,90531,4878,4
23050481,90531,4896,4
23050550,90531,5785,4
23050588,90531,6281,4
23050663,90531,7153,4
23050553,90531,5816,4
9724553,3548,3466,4
9724373,3548,3039,4
9724314,3548,2915,4
9724317,3548,2918,4
9724474,3548,3269,4
9724411,3548,3114,4
9358281,3404,110,4
21207786,62293,40629,4
9358586,3404,1544,4
9358593,3404,1580,4
21207826,62293,45720,4
21207934,62293,55052,4
21207907,62293,53125,4
9358972,3404,3363,4
22897403,88356,2628,4
22897816,88356,4993,4
22897696,88356,4226,4
22897081,88356,1196,4
22897083,88356,1198,4
22897092,88356,1210,4
22896915,88356,356,4
22896837,88356,1,4
22896858,88356,50,4
22896894,88356,260,4
21177628,61352,8961,4
21177672,61352,30707,4
21177588,61352,8665,4
21177587,61352,8644,4
21177584,61352,8636,4
21177800,61352,41566,4
21178226,61352,72998,4
21177830,61352,44191,4
21177775,61352,38061,4
21177707,61352,32587,4
6401299,2265,3421,4
6401271,2265,3361,4
6401334,2265,3489,4
6401287,2265,3396,4
6401229,2265,3255,4
6399956,2265,520,4
6399991,2265,589,4
6401169,2265,3108,4
6399975,2265,551,4
6399817,2265,260,4
22891687,88235,34150,4
22891444,88235,8665,4
22891476,88235,8961,4
22891677,88235,33794,4
22891465,88235,8874,4
22891484,88235,8984,4
22891469,88235,8917,4
22891652,88235,32587,4
22891663,88235,33162,4
22891669,88235,33493,4
6395991,2264,260,4
6396019,2264,329,4
6396013,2264,316,4
6396131,2264,541,4
6396511,2264,1573,4
6396512,2264,1580,4
6396467,2264,1396,4
6396464,2264,1391,4
6396453,2264,1375,4
6396452,2264,1374,4
9297769,3384,5060,4
22853072,87867,356,4
22853091,87867,480,4
9296611,3384,1230,4
9296670,3384,1307,4
9296607,3384,1225,4
9296624,3384,1247,4
9296634,3384,1259,4
9296639,3384,1265,4
9296649,3384,1278,4
9296669,3384,1304,4
9296706,3384,1394,4
21226937,62511,858,4
21226865,62511,480,4
21227033,62511,1291,4
21226835,62511,318,4
21226845,62511,356,4
21227024,62511,1270,4
21227022,62511,1265,4
21226986,62511,1198,4
21226829,62511,296,4
21226784,62511,47,4
22946181,89118,608,4
22946174,89118,589,4
22946177,89118,593,4
22946248,89118,1089,4
22946302,89118,1258,4
22946067,89118,32,4
22946071,89118,47,4
22946110,89118,293,4
22946111,89118,296,4
22947590,89118,81591,4
9501959,3467,2973,4
9501839,3467,2571,4
9501912,3467,2797,4
9501921,3467,2858,4
9501963,3467,2997,4
9502123,3467,3468,4
9501788,3467,2396,4
9501504,3467,1580,4
9501520,3467,1641,4
9501700,3467,2144,4
6291022,2206,3499,4
6291019,2206,3489,4
6291057,2206,3578,4
9508861,3469,1028,4
9509609,3469,3147,4
9509451,3469,2657,4
9509468,3469,2716,4
9509510,3469,2858,4
9509556,3469,2997,4
9509424,3469,2571,4
9509714,3469,3471,4
9509398,3469,2470,4
6290990,2206,3424,4
6286096,2205,32,4
6286071,2205,2,4
6286801,2205,1917,4
6286659,2205,1393,4
6286746,2205,1682,4
6286686,2205,1485,4
6286762,2205,1732,4
6286589,2205,1270,4
6286562,2205,1240,4
6286759,2205,1721,4
6284054,2204,1179,4
6284064,2204,1197,4
6284082,2204,1219,4
6284066,2204,1199,4
6284063,2204,1196,4
6284153,2204,1304,4
6284347,2204,1968,4
6283943,2204,919,4
6283929,2204,904,4
6283707,2204,32,4
6290790,2206,2959,4
21110063,60941,1201,4
21110284,60941,2000,4
21110232,60941,1732,4
21110077,60941,1222,4
21110470,60941,2716,4
21110449,60941,2628,4
21110437,60941,2571,4
21110299,60941,2028,4
21110258,60941,1884,4
21110058,60941,1196,4
9421831,3430,260,4
9422011,3430,858,4
9421954,3430,589,4
9422436,3430,2194,4
9422431,3430,2167,4
9422105,3430,1196,4
9422109,3430,1200,4
9422110,3430,1201,4
9422119,3430,1214,4
9422176,3430,1304,4
9431219,3436,356,4
9431549,3436,1270,4
9431541,3436,1259,4
9431792,3436,2080,4
9431572,3436,1307,4
9431922,3436,2396,4
9432021,3436,2716,4
9432052,3436,2797,4
6331039,2241,3039,4
6331035,2241,3033,4
6331017,2241,2989,4
6331015,2241,2987,4
6331013,2241,2985,4
6331000,2241,2948,4
6330989,2241,2918,4
6330758,2241,2396,4
6330988,2241,2916,4
6330742,2241,2369,4
9457113,3445,2918,4
9457090,3445,2858,4
9457079,3445,2797,4
9457151,3445,2997,4
9457257,3445,3363,4
9457275,3445,3418,4
9457276,3445,3421,4
9457050,3445,2716,4
9456888,3445,2243,4
9456798,3445,1958,4
8119886,2905,32,4
8119892,2905,47,4
8119894,2905,50,4
8119981,2905,480,4
8119941,2905,293,4
8119942,2905,296,4
8119946,2905,316,4
8119948,2905,318,4
8119963,2905,367,4
8120002,2905,589,4
8117385,2902,1994,4
8117626,2902,2517,4
8117698,2902,2716,4
8117138,2902,1278,4
8117052,2902,1128,4
8117075,2902,1196,4
8117089,2902,1214,4
8117120,2902,1258,4
8117131,2902,1270,4
8117186,2902,1345,4
7465813,2639,592,4
7465967,2639,1220,4
7465963,2639,1214,4
7465960,2639,1210,4
7465952,2639,1198,4
7465951,2639,1197,4
7465950,2639,1196,4
7465843,2639,780,4
7465925,2639,1097,4
7465901,2639,1036,4
21909289,72356,4993,4
21909275,72356,4886,4
21909222,72356,4306,4
21908968,72356,2571,4
21908895,72356,2028,4
21908767,72356,1265,4
21909919,72356,59315,4
21910110,72356,79132,4
21909926,72356,60069,4
21909916,72356,58559,4
21966953,73015,95167,4
21965141,73015,1265,4
7525414,2670,318,4
7525426,2670,356,4
21964843,73015,1,4
7525359,2670,161,4
7525350,2670,111,4
21964915,73015,356,4
21966309,73015,34162,4
21965157,73015,1307,4
21966761,73015,81537,4
21965200,73015,1517,4
21965948,73015,5481,4
21965805,73015,4447,4
7544207,2677,296,4
7544632,2677,1580,4
7544674,2677,1721,4
7544780,2677,2115,4
7544763,2677,2028,4
7544718,2677,1923,4
7544664,2677,1682,4
7544991,2677,2762,4
7544651,2677,1641,4
7544490,2677,1222,4
21982388,73266,5299,4
7502070,2654,110,4
7502107,2654,296,4
7502042,2654,1,4
7502404,2654,1387,4
7502062,2654,50,4
7502124,2654,356,4
8075673,2882,2762,4
8075656,2882,2706,4
8075616,2882,2571,4
7512045,2660,296,4
7512053,2660,318,4
7511934,2660,1,4
7512102,2660,457,4
7512033,2660,260,4
7511968,2660,50,4
7512672,2660,2028,4
7512652,2660,1997,4
7512542,2660,1674,4
7512525,2660,1617,4
7369750,2593,356,4
7369710,2593,260,4
7369617,2593,29,4
