,movie_a,movie_b,count
17846948,26764,382,2
17846943,26764,374,2
17846933,26764,357,2
17999696,27555,7371,2
20428780,54276,260,2
20428783,54276,296,2
20428752,54276,19,2
20429186,54276,3948,2
20429161,54276,3623,2
20429174,54276,3793,2
20428823,54276,597,2
20428746,54276,1,2
20428747,54276,2,2
20428818,54276,592,2
14253931,5984,2599,2
14253932,5984,2600,2
14253937,5984,2616,2
14253938,5984,2617,2
14254153,5984,3262,2
14253942,5984,2640,2
14253969,5984,2726,2
14253978,5984,2746,2
14254017,5984,2871,2
14253924,5984,2571,2
11247745,4217,29,2
11247842,4217,446,2
11248168,4217,1449,2
11248103,4217,1271,2
11248069,4217,1225,2
11247889,4217,608,2
11247937,4217,916,2
11248059,4217,1212,2
11248311,4217,2064,2
11247973,4217,965,2
14251855,5980,858,2
14251817,5980,541,2
14251772,5980,235,2
14251776,5980,293,2
14251777,5980,296,2
14251778,5980,300,2
14251782,5980,318,2
14251792,5980,356,2
14251797,5980,380,2
14251799,5980,407,2
10650964,3971,54001,2
10650280,3971,6297,2
10650283,3971,6305,2
10650896,3971,45722,2
10650891,3971,45517,2
10650541,3971,7619,2
10650528,3971,7438,2
10650519,3971,7361,2
10650516,3971,7347,2
10650513,3971,7325,2
17826354,26704,4322,2
17825655,26704,2012,2
17825731,26704,2174,2
17821931,26700,99114,2
17821923,26700,98809,2
17825623,26704,1917,2
17821902,26700,97921,2
17825421,26704,1220,2
17825413,26704,1208,2
17825372,26704,1080,2
17825384,26704,1101,2
17821887,26700,96737,2
17821759,26700,89904,2
17821754,26700,89745,2
17821753,26700,89492,2
17821752,26700,89470,2
17821747,26700,89087,2
17821983,26700,103228,2
17824987,26704,16,2
17824979,26704,3,2
14466064,6169,31,2
14466068,6169,39,2
14466320,6169,608,2
14466323,6169,616,2
14466403,6169,919,2
14466378,6169,838,2
14466384,6169,858,2
14466347,6169,733,2
14466317,6169,597,2
14466315,6169,595,2
14453481,6159,3735,2
14453484,6159,3745,2
14453486,6159,3751,2
14453490,6159,3755,2
14453494,6159,3770,2
14453211,6159,3039,2
14453209,6159,3037,2
14452962,6159,2412,2
14452964,6159,2416,2
14453471,6159,3712,2
10890436,4031,3189,2
10890433,4031,3175,2
10890446,4031,3296,2
10890497,4031,3717,2
10890116,4031,260,2
10890152,4031,500,2
10890165,4031,593,2
10890162,4031,587,2
10890155,4031,527,2
10890489,4031,3623,2
17810665,26681,48516,2
17810663,26681,48385,2
17810659,26681,47997,2
17810689,26681,52328,2
17810579,26681,33794,2
17810616,26681,42632,2
17810607,26681,40148,2
17810644,26681,45722,2
17810591,26681,36401,2
17810589,26681,35836,2
17945341,27186,69644,2
17945307,27186,64839,2
17945507,27186,97225,2
17944892,27186,7034,2
17944916,27186,7147,2
17944915,27186,7143,2
17945477,27186,91500,2
17945390,27186,76093,2
17945268,27186,58295,2
17945298,27186,63082,2
14424226,6124,7325,2
14424141,6124,7015,2
14424142,6124,7018,2
14424149,6124,7046,2
14424150,6124,7048,2
14424324,6124,8360,2
14424191,6124,7143,2
14424217,6124,7293,2
14424165,6124,7069,2
14424128,6124,6979,2
17948574,27251,153,2
17948561,27251,2,2
17948560,27251,1,2
17948585,27251,260,2
17948604,27251,588,2
17948597,27251,480,2
17948593,27251,367,2
17948591,27251,356,2
17948998,27251,64167,2
17948982,27251,60937,2
14712253,6313,4040,2
14712254,6313,4041,2
14712265,6313,4085,2
14712169,6313,3686,2
14712184,6313,3745,2
14711854,6313,2502,2
14711866,6313,2571,2
14712246,6313,4027,2
14712212,6313,3911,2
14712301,6313,4226,2
20511836,55080,1240,2
14714634,6314,3785,2
14714638,6314,3791,2
14714576,6314,3608,2
14714665,6314,3882,2
14714505,6314,3386,2
14714506,6314,3388,2
14714511,6314,3396,2
14714512,6314,3397,2
14714513,6314,3398,2
14714516,6314,3418,2
20511892,55080,1374,2
20511885,55080,1356,2
20511853,55080,1266,2
20511857,55080,1271,2
20511889,55080,1371,2
20511887,55080,1358,2
20511817,55080,1210,2
20511919,55080,1459,2
20511794,55080,1136,2
17778500,26606,780,2
17778422,26606,110,2
17778486,26606,589,2
17778463,26606,377,2
17778457,26606,357,2
17778456,26606,356,2
17778451,26606,318,2
17778424,26606,145,2
17778407,26606,10,2
17780445,26612,4270,2
17780444,26612,4262,2
17780442,26612,4247,2
17780436,26612,4226,2
14724677,6320,1101,2
17780421,26612,4148,2
17778583,26606,1580,2
17780392,26612,4027,2
14724655,6320,1042,2
17780389,26612,4022,2
14724729,6320,1246,2
17780380,26612,4011,2
17780454,26612,4310,2
17780372,26612,3996,2
14724744,6320,1270,2
14724710,6320,1220,2
14724697,6320,1200,2
14724695,6320,1198,2
14724653,6320,1036,2
14724718,6320,1230,2
14725011,6320,2174,2
10565956,3938,7153,2
10565885,3938,6377,2
10565818,3938,5502,2
10566006,3938,8368,2
10566197,3938,46970,2
10565770,3938,4995,2
10565769,3938,4993,2
10565752,3938,4855,2
10565856,3938,5952,2
10566312,3938,59615,2
10524227,3912,3978,2
10524221,3912,3948,2
10524213,3912,3884,2
10524082,3912,858,2
26155083,173925,593,2
26155092,173925,858,2
26155056,173925,296,2
26155055,173925,293,2
26155053,173925,260,2
26155043,173925,47,2
26155122,173925,1210,2
26155119,173925,1203,2
26155105,173925,1089,2
26155089,173925,778,2
10627832,3966,852,2
10627858,3966,922,2
10627797,3966,597,2
10627796,3966,596,2
10627795,3966,595,2
10627794,3966,594,2
10627793,3966,593,2
10627792,3966,592,2
10627791,3966,590,2
10627790,3966,589,2
10622483,3963,3671,2
10622478,3963,3624,2
10622472,3963,3578,2
10622463,3963,3543,2
10622448,3963,3504,2
10622276,3963,2936,2
10622268,3963,2918,2
10622267,3963,2915,2
10622425,3963,3435,2
10622421,3963,3421,2
20463578,54771,3039,2
20463580,54771,3041,2
20463596,54771,3100,2
20463335,54771,2275,2
20463599,54771,3105,2
20463561,54771,2987,2
20463576,54771,3036,2
20463583,54771,3052,2
20463309,54771,2174,2
20463312,54771,2193,2
20461371,54745,6188,2
20461360,54745,5952,2
20461364,54745,5989,2
20461366,54745,5992,2
20461380,54745,6333,2
20461347,54745,5673,2
20461329,54745,5445,2
20461332,54745,5502,2
20461355,54745,5902,2
20461252,54745,4226,2
20456699,54734,81845,2
20456718,54734,86833,2
20456696,54734,81591,2
20456720,54734,86882,2
20456727,54734,88163,2
20456697,54734,81784,2
20456693,54734,80860,2
20456532,54734,56367,2
20456537,54734,56941,2
20456538,54734,56949,2
20027792,50792,1035,2
20027794,50792,1037,2
20027806,50792,1073,2
20027808,50792,1079,2
20027809,50792,1080,2
20027833,50792,1148,2
20027834,50792,1171,2
20027869,50792,1228,2
20027873,50792,1234,2
20027875,50792,1240,2
20038901,50800,1732,2
20038889,50800,1682,2
20038900,50800,1729,2
20038890,50800,1690,2
20038904,50800,1753,2
20038703,50800,1073,2
20038706,50800,1079,2
20038707,50800,1080,2
20038709,50800,1089,2
20038710,50800,1090,2
14369318,6051,39,2
14369390,6051,216,2
14369316,6051,32,2
14369314,6051,29,2
20237559,52730,1036,2
20237579,52730,1148,2
20237583,52730,1196,2
20237584,52730,1198,2
20237585,52730,1200,2
20237524,52730,743,2
20237525,52730,745,2
20237528,52730,780,2
20237534,52730,858,2
20238555,52730,53996,2
18033346,27685,39183,2
18033341,27685,37386,2
18033337,27685,35836,2
18033351,27685,41566,2
18033345,27685,38061,2
18033373,27685,46970,2
18033372,27685,46578,2
18033322,27685,33166,2
18033326,27685,33794,2
18033325,27685,33679,2
18028381,27664,3409,2
18028505,27664,4878,2
18028500,27664,4848,2
18028457,27664,4239,2
18028382,27664,3418,2
18028390,27664,3535,2
18028437,27664,4011,2
18028426,27664,3949,2
18028423,27664,3916,2
18028456,27664,4226,2
20036159,50796,60040,2
20036044,50796,27706,2
20036009,50796,7454,2
20036140,50796,54259,2
20036146,50796,56152,2
20036147,50796,56171,2
20036008,50796,7444,2
20036016,50796,8368,2
20036052,50796,31658,2
20036058,50796,33493,2
20137085,51698,33794,2
20137084,51698,33679,2
20047298,50851,5418,2
20047261,50851,2959,2
20047189,50851,231,2
20047183,50851,50,2
20047194,50851,296,2
20047199,50851,377,2
20047211,50851,778,2
20047213,50851,858,2
20047216,50851,1089,2
20047234,50851,1704,2
20045975,50842,1193,2
20045882,50842,593,2
20045962,50842,1120,2
20045879,50842,589,2
20045843,50842,356,2
20046929,50842,55820,2
20046941,50842,60069,2
20046932,50842,56174,2
20046925,50842,55247,2
20046873,50842,45722,2
14184850,5949,1515,2
14184887,5949,1653,2
14185836,5949,4973,2
14185845,5949,4993,2
14185806,5949,4878,2
14185809,5949,4886,2
14184330,5949,47,2
19997239,50158,7373,2
14184632,5949,858,2
19997238,50158,7371,2
19997253,50158,7454,2
19997254,50158,7458,2
19997262,50158,8360,2
19997263,50158,8361,2
19997264,50158,8362,2
19997243,50158,7381,2
19997242,50158,7379,2
19997241,50158,7376,2
14184698,5949,1080,2
14184701,5949,1089,2
20003355,50274,3863,2
20003369,50274,3949,2
20003334,50274,3735,2
20003385,50274,3996,2
20003401,50274,4034,2
20003417,50274,4103,2
20003332,50274,3730,2
20003642,50274,5434,2
20003695,50274,5791,2
20003731,50274,5995,2
20137078,51698,33615,2
11383460,4268,1517,2
11383231,4268,348,2
11383223,4268,296,2
11383220,4268,260,2
11383186,4268,21,2
11383178,4268,3,2
11383386,4268,1206,2
11383380,4268,1188,2
11383377,4268,1171,2
11383237,4268,357,2
14231456,5963,1136,2
14231471,5963,1196,2
14231472,5963,1197,2
14231473,5963,1198,2
14231475,5963,1200,2
14231420,5963,1028,2
14231425,5963,1035,2
14231426,5963,1036,2
14231241,5963,329,2
14231223,5963,260,2
14395725,6078,5364,2
14395727,6078,5378,2
14395732,6078,5388,2
14395735,6078,5400,2
14395741,6078,5420,2
14395742,6078,5421,2
14395739,6078,5418,2
14395752,6078,5445,2
14395755,6078,5449,2
14395758,6078,5459,2
20251524,52950,50,2
20251519,52950,32,2
10962349,4061,1,2
10957491,4055,4993,2
10957489,4055,4979,2
10957882,4055,7153,2
10957748,4055,6591,2
10957099,4055,3264,2
10957098,4055,3263,2
10957710,4055,6365,2
10957567,4055,5502,2
10957423,4055,4638,2
10957556,4055,5445,2
20221832,52668,7323,2
20219244,52644,52241,2
20219246,52644,52281,2
20219251,52644,52604,2
20219252,52644,52722,2
20219243,52644,51939,2
20219240,52644,51709,2
20219234,52644,51255,2
20219237,52644,51540,2
20219232,52644,51077,2
20219238,52644,51662,2
20222358,52668,76251,2
20222385,52668,81845,2
20222087,52668,45720,2
20221878,52668,8533,2
20222253,52668,58154,2
20222354,52668,73017,2
11029653,4092,2542,2
11029671,4092,2700,2
11029667,4092,2683,2
11029657,4092,2599,2
11029652,4092,2529,2
11029750,4092,3421,2
11029648,4092,2463,2
11029637,4092,2396,2
11029866,4092,4886,2
11029796,4092,3893,2
20220714,52668,2496,2
20220170,52668,830,2
20277539,53022,1485,2
20277518,53022,1429,2
20277470,53022,1291,2
20277425,53022,1222,2
20277481,53022,1343,2
20277438,53022,1240,2
20277469,53022,1283,2
20277509,53022,1394,2
18000277,27555,69122,2
18000276,27555,68954,2
20277431,53022,1228,2
20277606,53022,1732,2
18000167,27555,55820,2
18000155,27555,55269,2
18000161,27555,55290,2
18000160,27555,55282,2
18000156,27555,55272,2
18000113,27555,53125,2
18000110,27555,52975,2
18003859,27584,53996,2
18003858,27584,53972,2
10949331,4053,593,2
18003862,27584,54272,2
10949327,4053,587,2
10949310,4053,500,2
10949298,4053,440,2
10949228,4053,1,2
10949368,4053,919,2
18003886,27584,55820,2
18003883,27584,55553,2
10949618,4053,2355,2
18003880,27584,55282,2
10949600,4053,2194,2
10949524,4053,1784,2
10949416,4053,1196,2
18003863,27584,54286,2
18003909,27584,58025,2
18003924,27584,59369,2
18003925,27584,59615,2
10963076,4061,4306,2
10962972,4061,3468,2
10962966,4061,3421,2
10963022,4061,3911,2
10963027,4061,3948,2
10963070,4061,4246,2
10963069,4061,4239,2
10963064,4061,4226,2
10963060,4061,4205,2
10994620,4080,293,2
10994595,4080,216,2
10994586,4080,185,2
10994621,4080,296,2
10994581,4080,160,2
10994579,4080,153,2
10994578,4080,150,2
10994573,4080,116,2
10994571,4080,110,2
10994569,4080,104,2
20251515,52950,16,2
14351003,6035,1517,2
14351005,6035,1527,2
14350983,6035,1449,2
14350982,6035,1447,2
14350964,6035,1391,2
14350965,6035,1393,2
14350966,6035,1394,2
14350969,6035,1405,2
14371851,6055,555,2
14371834,6055,16,2
14371906,6055,4963,2
14371913,6055,5015,2
14371938,6055,5418,2
14371844,6055,296,2
11002028,4082,3949,2
11001203,4082,1210,2
11001757,4082,2959,2
11002062,4082,4022,2
11002118,4082,4226,2
11002128,4082,4246,2
11002227,4082,4643,2
11001343,4082,1625,2
11001323,4082,1580,2
11001247,4082,1285,2
10994409,4079,5481,2
10994303,4079,2858,2
10994337,4079,3421,2
10994216,4079,1517,2
10994287,4079,2683,2
10994068,4079,19,2
10994086,4079,272,2
20251510,52950,1,2
20251512,52950,6,2
10994071,4079,32,2
10994171,4079,1215,2
10994170,4079,1214,2
14347224,6031,7934,2
14347188,6031,7698,2
14347180,6031,7584,2
14347184,6031,7624,2
14347158,6031,7361,2
14347149,6031,7323,2
14347160,6031,7371,2
14347162,6031,7382,2
14347191,6031,7705,2
14347205,6031,7789,2
11056440,4113,6662,2
11054942,4113,1954,2
11054977,4113,2011,2
11054974,4113,2006,2
11054973,4113,2005,2
11054971,4113,2003,2
11054967,4113,1997,2
11054964,4113,1994,2
11054958,4113,1982,2
11054953,4113,1968,2
14350432,6035,44,2
14350464,6035,141,2
20212751,52579,296,2
20212753,52579,344,2
20212754,52579,356,2
20212766,52579,593,2
20212771,52579,778,2
20212806,52579,1704,2
20212808,52579,1721,2
20212738,52579,47,2
20212781,52579,1193,2
20213217,52579,91658,2
18112341,27820,101,2
18112319,27820,29,2
18112304,27820,2,2
18112334,27820,58,2
18112360,27820,215,2
18112355,27820,162,2
18112345,27820,111,2
18112342,27820,104,2
18112321,27820,32,2
18112404,27820,356,2
14287799,5994,3479,2
11174891,4164,4886,2
14287801,5994,3481,2
14287750,5994,3359,2
14287685,5994,3178,2
14287708,5994,3247,2
14287709,5994,3249,2
14287810,5994,3504,2
14287711,5994,3251,2
14287712,5994,3252,2
14287713,5994,3253,2
11174897,4164,4903,2
11174925,4164,5064,2
11174913,4164,4993,2
11175820,4166,260,2
11175816,4166,247,2
11175812,4166,235,2
11175807,4166,222,2
11175805,4166,215,2
11175797,4166,162,2
11174952,4164,5266,2
11174956,4164,5293,2
11174966,4164,5329,2
11174957,4164,5294,2
11175811,4166,232,2
11174608,4164,3479,2
11173905,4164,1097,2
11175775,4166,58,2
11175773,4166,52,2
11175771,4166,47,2
11214715,4200,2269,2
11214471,4200,1407,2
11214466,4200,1393,2
11214450,4200,1370,2
11214436,4200,1320,2
11214435,4200,1307,2
11214997,4200,3269,2
11214988,4200,3257,2
11214476,4200,1429,2
11214332,4200,1036,2
20136524,51698,1196,2
20136466,51698,356,2
20136467,51698,364,2
20136469,51698,377,2
20136475,51698,480,2
20136501,51698,780,2
20136502,51698,783,2
20086787,51088,1302,2
20086774,51088,1240,2
20086778,51088,1258,2
20086781,51088,1265,2
20086782,51088,1270,2
20086786,51088,1291,2
20086804,51088,1544,2
20086740,51088,919,2
20086749,51088,1028,2
20086750,51088,1029,2
20060155,50923,6711,2
20060159,50923,6753,2
20060112,50923,6534,2
20060160,50923,6754,2
20060163,50923,6764,2
20060272,50923,7381,2
20060184,50923,6873,2
20060117,50923,6539,2
20060118,50923,6541,2
20060143,50923,6624,2
11270034,4224,53972,2
11270035,4224,53996,2
11270126,4224,63113,2
11270125,4224,63082,2
11270118,4224,62081,2
11270101,4224,60074,2
11270099,4224,60069,2
11270098,4224,60040,2
11270096,4224,59784,2
11270091,4224,59369,2
20061345,50954,597,2
20061340,50954,356,2
20061407,50954,4246,2
20061408,50954,4447,2
20061523,50954,68954,2
20061524,50954,69122,2
20061505,50954,58998,2
20061558,50954,80549,2
20061562,50954,81591,2
20061574,50954,86833,2
14234750,5965,26662,2
18138856,27838,3478,2
11350707,4252,1734,2
11350705,4252,1732,2
11350700,4252,1704,2
11350747,4252,1968,2
11350815,4252,2351,2
11350811,4252,2324,2
11350791,4252,2203,2
18138859,27838,3489,2
11350366,4252,58,2
11350363,4252,47,2
11350359,4252,32,2
18138862,27838,3499,2
18138850,27838,3468,2
18139135,27838,4571,2
18138844,27838,3448,2
18138837,27838,3421,2
18138821,27838,3363,2
18138905,27838,3671,2
18138804,27838,3273,2
20019777,50658,1784,2
20019779,50658,1799,2
20019780,50658,1801,2
20019794,50658,1895,2
20019956,50658,2571,2
20019957,50658,2572,2
20019959,50658,2581,2
20019772,50658,1732,2
20019767,50658,1711,2
20019796,50658,1917,2
18148733,27865,2571,2
18148729,27865,2542,2
18148638,27865,2291,2
18148579,27865,2076,2
18148751,27865,2628,2
18148720,27865,2502,2
18148763,27865,2692,2
18148756,27865,2657,2
18148636,27865,2288,2
18148652,27865,2329,2
11392172,4273,2599,2
11392187,4273,2712,2
11392181,4273,2692,2
11392179,4273,2683,2
11392175,4273,2628,2
11392284,4273,4014,2
11392192,4273,2762,2
11392158,4273,2395,2
11392167,4273,2571,2
11392150,4273,2336,2
19999595,50160,5816,2
19999498,50160,5218,2
19999513,50160,5299,2
19999515,50160,5308,2
19999533,50160,5418,2
19999544,50160,5464,2
19999549,50160,5502,2
19999899,50160,7361,2
19999736,50160,6662,2
19999618,50160,5991,2
11396580,4276,1206,2
11396528,4276,296,2
11375340,4263,5418,2
11375346,4263,5445,2
11375345,4263,5444,2
11375327,4263,5349,2
11375315,4263,5291,2
11375313,4263,5266,2
11375288,4263,5060,2
11375286,4263,5033,2
11375281,4263,5008,2
11375072,4263,4017,2
11396730,4276,4280,2
11396737,4276,4333,2
11396661,4276,2987,2
11396733,4276,4321,2
11396621,4276,2245,2
18147414,27850,1580,2
18147411,27850,1466,2
18147410,27850,1464,2
18147456,27850,2318,2
18147445,27850,2076,2
18147444,27850,2064,2
18147698,27850,8622,2
18147695,27850,8582,2
18147692,27850,8464,2
18147707,27850,8949,2
18092010,27793,16,2
18092007,27793,6,2
18092071,27793,356,2
18092069,27793,353,2
18092061,27793,318,2
18092053,27793,260,2
18092059,27793,316,2
18092056,27793,296,2
18092055,27793,293,2
18092013,27793,21,2
11208410,4193,5816,2
11208405,4193,5502,2
11208402,4193,5464,2
11208400,4193,5445,2
11208323,4193,4025,2
11208240,4193,3160,2
11208393,4193,5377,2
11208344,4193,4246,2
11208392,4193,5349,2
11208391,4193,5299,2
20012594,50445,72998,2
20012605,50445,79132,2
20012553,50445,68157,2
20012560,50445,69122,2
20012617,50445,81591,2
20012618,50445,81788,2
20012415,50445,51662,2
20012383,50445,48877,2
20012462,50445,55577,2
20012487,50445,58559,2
20108716,51498,3744,2
20108715,51498,3740,2
20108713,51498,3726,2
11204447,4190,4812,2
20108298,51498,1255,2
20108299,51498,1258,2
20108301,51498,1261,2
20108302,51498,1265,2
20108304,51498,1270,2
20108307,51498,1274,2
20108308,51498,1276,2
11204451,4190,4835,2
11204442,4190,4802,2
11204323,4190,4132,2
11204291,4190,4022,2
11204259,4190,3948,2
11204251,4190,3897,2
11204135,4190,3365,2
11204160,4190,3468,2
11204206,4190,3671,2
6688851,2365,3702,2
6688852,2365,3703,2
6688794,2365,3498,2
4416641,1489,2294,2
6688853,2365,3704,2
6688810,2365,3552,2
6688811,2365,3572,2
6688817,2365,3591,2
6688764,2365,3363,2
6688759,2365,3354,2
6688762,2365,3361,2
4416554,1489,2005,2
4416651,1489,2355,2
4416660,1489,2394,2
4416606,1489,2137,2
4416617,1489,2167,2
4416608,1489,2140,2
4418412,1490,8665,2
4418418,1490,8807,2
4418503,1490,33794,2
4418473,1490,30793,2
4418410,1490,8644,2
4418409,1490,8641,2
4418426,1490,8874,2
4418490,1490,32587,2
4418392,1490,8366,2
4418390,1490,8360,2
6687457,2364,780,2
6687608,2364,1962,2
6687358,2364,32,2
6687366,2364,79,2
6687400,2364,329,2
6687398,2364,316,2
6687371,2364,111,2
6687373,2364,150,2
6687380,2364,196,2
6687388,2364,253,2
4416904,1489,3751,2
4416902,1489,3744,2
4416911,1489,3784,2
23671359,98239,69844,2
23671364,98239,70286,2
2232636,759,3255,2
23671360,98239,69951,2
23671353,98239,69481,2
23671355,98239,69526,2
23671357,98239,69757,2
2232565,759,2959,2
23671396,98239,73017,2
23671395,98239,72998,2
2232572,759,2973,2
2232552,759,2926,2
23671390,98239,72226,2
23671393,98239,72605,2
2232489,759,2692,2
2232486,759,2683,2
2232470,759,2599,2
2232598,759,3083,2
2232613,759,3160,2
2232620,759,3176,2
25445547,141830,2324,2
22724566,86290,60069,2
22724577,86290,61323,2
22724616,86290,68954,2
25445623,141830,3751,2
25445624,141830,3752,2
25445626,141830,3785,2
25445633,141830,3948,2
25445646,141830,4015,2
25445638,141830,3977,2
25445649,141830,4023,2
25445660,141830,4306,2
25445514,141830,1265,2
1628609,506,4823,2
1628599,506,4787,2
1628590,506,4745,2
1628575,506,4690,2
1628584,506,4720,2
1628604,506,4802,2
1628492,506,4148,2
1628501,506,4239,2
1628494,506,4155,2
1628499,506,4232,2
2233060,760,1265,2
2233062,760,1270,2
2233072,760,1291,2
2233100,760,1466,2
2233113,760,1580,2
2233114,760,1584,2
2233105,760,1527,2
2232968,760,750,2
2232977,760,858,2
2232985,760,904,2
22708504,86059,72701,2
22708621,86059,97836,2
22708424,86059,50872,2
22708453,86059,59784,2
22708609,86059,95167,2
22708607,86059,94959,2
22708416,86059,48982,2
22708418,86059,49274,2
25451055,141890,1219,2
25451080,141890,1653,2
25451103,141890,2355,2
25451102,141890,2324,2
22708198,86059,2355,2
22708196,86059,2324,2
1622602,504,3461,2
1622600,504,3450,2
1622599,504,3448,2
1622597,504,3441,2
1622609,504,3479,2
1622614,504,3489,2
1622332,504,2643,2
1622331,504,2642,2
1622330,504,2641,2
1622329,504,2640,2
25454057,142115,78499,2
25454152,142115,159817,2
25451040,141890,924,2
25451022,141890,356,2
25451049,141890,1198,2
25451050,141890,1203,2
25451006,141890,1,2
25451019,141890,308,2
22704930,85885,1961,2
25132976,132422,56367,2
25133002,132422,58998,2
25133010,132422,59784,2
25133093,132422,69757,2
25133172,132422,78469,2
25453654,142115,47,2
25453682,142115,527,2
25453667,142115,293,2
25453670,142115,318,2
22704935,85885,2080,2
25453687,142115,593,2
25453672,142115,356,2
25453692,142115,608,2
25453722,142115,1197,2
25133063,132422,66943,2
25133064,132422,67087,2
25133033,132422,61323,2
25133026,132422,61024,2
25132928,132422,52973,2
22705158,85885,81591,2
22705134,85885,68954,2
22705144,85885,72641,2
22705145,85885,72998,2
22705121,85885,63082,2
22705092,85885,47099,2
22705071,85885,30707,2
22705084,85885,44191,2
23694581,98623,5502,2
4505128,1547,2,2
23694580,98623,5481,2
4505230,1547,783,2
4505220,1547,661,2
4505207,1547,588,2
4505205,1547,586,2
4505201,1547,551,2
4505134,1547,13,2
4505214,1547,596,2
4505307,1547,1148,2
4505353,1547,1282,2
23694577,98623,5464,2
23694576,98623,5463,2
25385667,139915,1918,2
23694501,98623,5025,2
23225899,92643,788,2
25385678,139915,2000,2
25385679,139915,2001,2
25385680,139915,2002,2
23225906,92643,899,2
25385684,139915,2006,2
23694506,98623,5049,2
25385607,139915,1391,2
23225849,92643,356,2
23225850,92643,357,2
23694587,98623,5528,2
23225878,92643,588,2
25385647,139915,1704,2
25385649,139915,1722,2
23694497,98623,5010,2
23694502,98623,5026,2
25146736,132800,151739,2
25385420,139915,296,2
25385431,139915,356,2
25146730,132800,149352,2
23694571,98623,5445,2
25146685,132800,135887,2
23225796,92643,1,2
23225915,92643,915,2
23225908,92643,902,2
23225938,92643,1080,2
23225910,92643,909,2
25146655,132800,129354,2
25146659,132800,131013,2
25146702,132800,140711,2
22832976,87444,49278,2
25378455,139855,223,2
22832892,87444,33794,2
22832896,87444,34048,2
22832967,87444,48385,2
22832929,87444,44191,2
25378482,139855,296,2
22832950,87444,46578,2
22832946,87444,45728,2
22832945,87444,45722,2
22832933,87444,44665,2
25378479,139855,288,2
22832898,87444,34162,2
25378497,139855,337,2
25378489,139855,318,2
25378509,139855,356,2
25378621,139855,608,2
25378614,139855,593,2
25378602,139855,555,2
25378984,139855,1873,2
4502330,1545,1188,2
4502327,1545,1183,2
25146262,132800,7346,2
4502291,1545,1059,2
4502165,1545,593,2
4502162,1545,589,2
4502161,1545,588,2
4502156,1545,562,2
25146215,132800,5299,2
4502145,1545,527,2
25146265,132800,7451,2
4502345,1545,1210,2
4502146,1545,529,2
25146224,132800,5481,2
973190,304,260,2
23223059,92509,89745,2
23223061,92509,90866,2
23223072,92509,93272,2
973189,304,258,2
23223076,92509,93510,2
973177,304,239,2
973225,304,329,2
973228,304,333,2
24862983,121097,128852,2
24862925,121097,117109,2
24862991,121097,130518,2
25378004,139717,135887,2
25378003,139717,135861,2
25378006,139717,136020,2
25378000,139717,135536,2
25377993,139717,134393,2
25378029,139717,139642,2
25378021,139717,138036,2
24862791,121097,96655,2
24862761,121097,94959,2
25377992,139717,134368,2
25377994,139717,134853,2
25378045,139717,142536,2
22826577,87413,2571,2
22826521,87413,1997,2
22826566,87413,2389,2
22826531,87413,2028,2
22826530,87413,2025,2
22826689,87413,4226,2
22826502,87413,1721,2
22826519,87413,1968,2
22826457,87413,1259,2
23931128,102880,356,2
23931090,102880,50,2
22826319,87413,296,2
23931094,102880,101,2
23931114,102880,260,2
24862676,121097,85881,2
24862563,121097,71535,2
24862549,121097,69757,2
24862751,121097,93510,2
24862649,121097,82167,2
23932365,102880,76175,2
23932369,102880,77561,2
23932313,102880,69526,2
23932320,102880,70286,2
23932510,102880,91126,2
23932518,102880,91535,2
6537878,2314,3994,2
6537879,2314,3996,2
6537891,2314,4034,2
6537894,2314,4148,2
6537896,2314,4223,2
6537881,2314,4011,2
6537927,2314,4450,2
6537885,2314,4021,2
6537935,2314,4643,2
6537770,2314,3386,2
4481958,1533,45,2
4481957,1533,39,2
4483029,1533,5060,2
4481975,1533,111,2
4481995,1533,194,2
4481954,1533,32,2
4481955,1533,34,2
4481993,1533,190,2
4481990,1533,176,2
4481984,1533,162,2
25143661,132660,119145,2
25143668,132660,134393,2
25143669,132660,134853,2
25143609,132660,86882,2
25143371,132660,356,2
25143473,132660,5943,2
25143551,132660,58998,2
25143396,132660,1197,2
14578792,6244,1230,2
14578479,6244,58,2
14578490,6244,111,2
14579228,6244,2692,2
14579111,6244,2243,2
14579125,6244,2300,2
14579129,6244,2313,2
14579164,6244,2420,2
14579205,6244,2594,2
14579218,6244,2644,2
17893085,26871,4890,2
17893192,26871,5502,2
17893191,26871,5481,2
17893189,26871,5464,2
17893184,26871,5445,2
17893178,26871,5418,2
17893175,26871,5378,2
17893086,26871,4896,2
17892964,26871,4308,2
17892984,26871,4387,2
14538591,6217,6539,2
14538115,6217,4047,2
14538118,6217,4056,2
14538160,6217,4239,2
14538111,6217,4037,2
14538109,6217,4034,2
14538107,6217,4029,2
14538165,6217,4262,2
14538168,6217,4275,2
14538174,6217,4299,2
17908498,26965,1,2
17908510,26965,21,2
17908520,26965,34,2
17908519,26965,32,2
17908507,26965,16,2
17908499,26965,2,2
17908502,26965,6,2
17908660,26965,520,2
17908656,26965,508,2
17908619,26965,364,2
14535024,6216,4874,2
14535025,6216,4878,2
14535047,6216,4929,2
14535082,6216,5015,2
14535071,6216,4993,2
14535073,6216,4995,2
14535081,6216,5013,2
14535095,6216,5060,2
14535096,6216,5064,2
14535023,6216,4873,2
10787726,4009,1200,2
10787652,4009,924,2
10787650,4009,920,2
